product,Link
لپ تاپ  اچ‌ پی omen 16 | 32gb ram | 1tb ssd | ryzen 7 5800h |  vga rx6600m 8gb ا hp omen  16,https://torob.com/p/4251ad82-3b87-456c-bef3-5f66dd64e315/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-omen-16-32gb-ram-1tb-ssd-ryzen-7-5800h-vga-rx6600m-8gb/
لپ تاپ 15.6 اینچی هوآوی مدل huawei matebook d15 bob-wah9,https://torob.com/p/a9656f4a-6d05-49c3-b123-674e9c889794/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%87%D9%88%D8%A7%D9%88%DB%8C-%D9%85%D8%AF%D9%84-huawei-matebook-d15-bob-wah9/
لپ تاپ ux3402za ایسوس zenbook 14 oled ا 14 اینچی,https://torob.com/p/9c6f9302-af57-4a09-9c69-14e31563af90/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-ux3402za-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-zenbook-14-oled-%D8%A7-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C/
لپتاپ hp zbook firefly 14 g8 mobile workstation ا laptap hp zbook firefly 14 g8 mobile workstation,https://torob.com/p/de08a92c-80c1-40a5-8522-fe7475bbc36c/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-hp-zbook-firefly-14-g8-mobile-workstation/
asus vivobook k3500pc oled i7 11370h 16 1ssd 4 rtx3050 fhd ا لپ تاپ ایسوس k3500 pc,https://torob.com/p/58bd3a06-cc09-40dd-85d6-7d113c09c919/asus-vivobook-k3500pc-oled-i7-11370h-16-1ssd-4-rtx3050-fhd/
لپ تاپ گیمینگ  اچ پی omen 16-b0080tx | 16gb ram | 512gb ssd | i7 | 6gb vga ا hp omen 16-b0080tx,https://torob.com/p/8cd157e2-6c3a-439e-8cd6-b807b9bcb04d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DA%86-%D9%BE%DB%8C-omen-16-b0080tx-16gb-ram-512gb-ssd-i7-6gb-vga/
لپ تاپ ام اس آی 14 اینچی مدل modern 14 c13m-438in پردازنده core i3-1315u رم 8gb حافظه 512gb ssd گرافیک intel ا msi modern 14 c13m-438in core i3-1315u 8gb 512gb ssd intel full hd laptop,https://torob.com/p/8d9d3d1f-6d36-4332-9a6c-7fc3051623a2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A7%DB%8C-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-modern-14-c13m-438in-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i3-1315u-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-intel/
"لپ تاپ ۱۳ اینچ مایکروسافت surface book ا microsoft surface book 2 13.5""(intel core i5, 8gb ram, 256 gb), silver 13.5"" intel core i5, 8gb ram, 256gb",https://torob.com/p/bdbdaed9-00b0-4752-a5db-2fc43874fe62/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-13-%D8%A7%DB%8C%D9%86%DA%86-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-surface-book/
"لپ تاپ استوک macbook pro 2017 i7-7700hq, 16g ddr4, 512g ssd, 2g radeon 555x, retina",https://torob.com/p/8586041f-762e-43a3-9d18-f76d56e6cc5e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-macbook-pro-2017-i7-7700hq-16g-ddr4-512g-ssd-2g-radeon-555x-retina/
لپ تاپ  مایکروسافت surface 4 | 8gb ram | 256gb ssd | i5 ا microsoft surface 4,https://torob.com/p/d6c069c1-a843-471c-a966-d15ea6a873ff/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-surface-4-8gb-ram-256gb-ssd-i5/
مک بوک پرو 15 اینچ رتینا با تاچ بار - 2018,https://torob.com/p/400b156d-4958-4a71-bdd0-88871e2aecde/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86-%D8%B1%D8%AA%DB%8C%D9%86%D8%A7-%D8%A8%D8%A7-%D8%AA%D8%A7%DA%86-%D8%A8%D8%A7%D8%B1-2018/
لپ تاپ 15 اینچی ایسوس vivobook x513ea-a i7-1165g7/16/512/intel,https://torob.com/p/8059e06e-e1a6-4890-b27a-72796145363f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-vivobook-x513ea-a-i7-1165g7-16-512-intel/
لپ تاپ لنوو ideapad 5 | 8gb ram | 1tb ssd | i5 | 2gb vga ا lenovo ideapad 5,https://torob.com/p/1b489923-b27e-4b2b-8440-e32dbe225e42/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-8gb-ram-1tb-ssd-i5-2gb-vga/
لپ تاپ لنوو 14 اینچی مدل ideapad flex 5 14itl05 i5 8gb 256gb ssd ا lenovo ideapad flex 5 14itl05 i5 8gb 256gb ssd ۱4 inch fhd laptop,https://torob.com/p/0645fa36-4d70-4e2e-b030-c7314a707fb8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-flex-5-14itl05-i5-8gb-256gb-ssd/
خفن ترین لپ تاپ گیمینگ ا alienware m17 r3,https://torob.com/p/391f1bea-4edb-4627-a57d-b51a24e6bc75/%D8%AE%D9%81%D9%86-%D8%AA%D8%B1%DB%8C%D9%86-%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF/
لپ تاپ 15.6 اینچی ایسوس مدل rog strix g15 g513rm r7 16g 1t ssd ا asus r7 6800h-16gb-1tb ssd-6gb 3060-wqhd laptop,https://torob.com/p/e0a1d2b7-1e31-4240-854c-bf6e8f0cab54/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g15-g513rm-r7-16g-1t-ssd/
لپ تاپ لنوو v15 | 8gb ram | 1tb hdd | 256gb ssd | ryzen 5 ا laptop lenovo v15,https://torob.com/p/182a8a1a-a018-4f02-8ef7-62fd56809ec8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-256gb-ssd-ryzen-5/
لپ تاپ ایسوس گیمینگ ا asus rog g55v,https://torob.com/p/8933d8a4-9d98-43cb-9850-8f2886ada0e9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF/
لپ تاپ 15 اینچ ایسوس مدل vivobook k3502za bh,https://torob.com/p/98ebb57f-556e-4352-a4bf-506a9e88a38e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-k3502za-bh/
لپ تاپ 13.4 اینچ ایسوس مدل 16gb | 1tb ssd | i9 12900h | vga 3050ti 4gb ا asus rog flow gz301ze,https://torob.com/p/1f607267-ce73-4916-9f5b-960230312b37/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-134-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-16gb-1tb-ssd-i9-12900h-vga-3050ti-4gb/
لپ تاپ hp pavilion 15 gaming i5 10300h 8gb 512gb ssd gtx 1650 -4gb ا laptop hp pavilion 15,https://torob.com/p/3a6fd1d3-9bf3-4f4c-b8b9-d15531db4899/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-hp-pavilion-15-gaming-i5-10300h-8gb-512gb-ssd-gtx-1650-4gb/
لپ تاپ لنوو 15.6 اینچی ideapad gaming 3 ryzen7 5800h 16 512 ssd ا ideapad gaming 3 ryzen7 5800h 16 512 ssd rtx 3050 4gb 15.6 full hd,https://torob.com/p/4f9fcd20-1bf3-4450-b1a2-f0d15bda3e29/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-ideapad-gaming-3-ryzen7-5800h-16-512-ssd/
لپ تاپ لنوو ideapad 3 | 8gb ram | 1tb hdd | 128gb ssd | i3 | 2gb vga ا lenovo ideapad 3 laptop,https://torob.com/p/3465389c-af44-4063-8c31-583ded948c10/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-1tb-hdd-128gb-ssd-i3-2gb-vga/
لپ تاپ مایکروسافت surface laptop 5 15-bb ا microsot i7 1265u-16gb-256ssd-int-2k touch laptop,https://torob.com/p/1326b33c-bd60-45b9-9f82-440022c49320/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-surface-laptop-5-15-bb/
لپ تاپ لنوو v15 | 8gb ram | 512gb ssd | 2gb vga| i3 ا laptop lenovo v15,https://torob.com/p/f9143597-e7e2-4b1b-a388-4ec1fa724383/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-512gb-ssd-2gb-vga-i3/
lenovo ideapad 3,https://torob.com/p/cf34eb85-34f2-4e45-8acf-5c292247cf19/lenovo-ideapad-3/
لپتاپ استوک ای دیتا ایکس پی جی adata xpg مدل xenia xe i7 پردازنده core i7-9750h رم 16 گیگابایت و حافظه داخلی 1ترابایت ssd -گرافیک 8 گیگ,https://torob.com/p/2916b744-79ea-4a5d-b22c-99f3bd5ff832/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DB%8C-%D8%AF%DB%8C%D8%AA%D8%A7-%D8%A7%DB%8C%DA%A9%D8%B3-%D9%BE%DB%8C-%D8%AC%DB%8C-adata-xpg-%D9%85%D8%AF%D9%84-xenia-xe-i7-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-9750h-%D8%B1%D9%85-16-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%88-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-1%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-8-%DA%AF%DB%8C%DA%AF/
لپ تاپ ایسر aspire 3 a315 | 8gb ram | 256gb ssd | 1tb hdd | i3 ا acer aspire 3 a315,https://torob.com/p/1081ea20-c03a-4ffe-bd98-d638baf9666f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D8%B1-aspire-3-a315-8gb-ram-256gb-ssd-1tb-hdd-i3/
لپ تاپ 16 اینچ اپل macbook pro 16-inch cto core i7 32gb ram 512gb ssd 4gb gpu دارای تاچ بار ا macbook pro 16-inch cto core i7 32gb ram 512gb ssd 4gb gpu with touch bar and retina display laptop,https://torob.com/p/af51a7e2-aa0b-44cf-9eb0-d5cb2d7bf6cc/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%D9%BE%D9%84-macbook-pro-16-inch-cto-core-i7-32gb-ram-512gb-ssd-4gb-gpu-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%AA%D8%A7%DA%86-%D8%A8%D8%A7%D8%B1/
لپتاپ hp zbook firefly 14 g9 mobile workstation ا laptap hp zbook firefly 14 g9 mobile workstation,https://torob.com/p/3d12be6c-3eab-4992-a69f-4a54f42f73bd/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-hp-zbook-firefly-14-g9-mobile-workstation/
لپ تاپ  لنوو  thinkbook 15 | 8gb ram | 1tb ssd | i7 |  2gb vga ا lenovo  thinkbook   15  hb,https://torob.com/p/bb31ac9c-fb98-4075-bc75-c2d5119c3e9c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-thinkbook-15-8gb-ram-1tb-ssd-i7-2gb-vga/
لپ تاپ ایسر aspire 5 a515-57g-77jz-aa ا acer i7 1260p-16gb-1tb ssd-4gb 2050-fhd laptop,https://torob.com/p/fc67cc44-6796-44fc-a9ad-4e8405f18317/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D8%B1-aspire-5-a515-57g-77jz-aa/
"لپ تاپ ایسوس مدل asus vivobook s5402 ا asus vivobook s 14x oled laptop, 14.5"" oled display 2.8k 16:10 120hz hdr, intel evo platform, intel core i7-12700h cpu, 12gb ram, 512gb ssd, windows 11 home, midnight black, s5402za-is74",https://torob.com/p/1a6bdd2c-2e0e-4743-acc0-8f8f85615dc6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-vivobook-s5402/
لپ تاپ ایسوس مدل vivobook x515ep core i7(1165g7)-16gb-512gb ssd-2gb(mx330)-full hd,https://torob.com/p/21e0fa2c-471a-4d61-9e10-7dcebeca97e6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x515ep-core-i7-1165g7-16gb-512gb-ssd-2gb-mx330-full-hd/
لپ تاپ ایسوس fx506lh | 16gb ram | 1tb ssd | i5 10300h | vga 1650 4gb ا laptop asus fx506lh,https://torob.com/p/784b1c6b-d7b8-4c21-a355-2e1149859d9e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-fx506lh-16gb-ram-1tb-ssd-i5-10300h-vga-1650-4gb/
لپ تاپ msi gf65 thin 10sdr - 645us - intel core i7-10750h,https://torob.com/p/d03c0f72-c38c-4581-b58e-bb165ea12bd4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-msi-gf65-thin-10sdr-645us-intel-core-i7-10750h/
لپ‌ تاپ ۱۵ اینچی ایسوس مدل asus vivobook r1502za i5 16gb 512gb intel fhd ا asus vivobook r1502za i5 16gb 512gb intel fhd,https://torob.com/p/6f47f223-d467-4845-a63c-91179bce0689/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-vivobook-r1502za-i5-16gb-512gb-intel-fhd/
لپ تاپ لنوو 15.6 اینچی مدل ideapad 3 15itl6 core i3 12gb 256gb ssd ا ideapad 3 15itl6 core i3 12gb 256gb ssd,https://torob.com/p/626e1dad-af4e-4351-9a46-0a8b60436d33/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15itl6-core-i3-12gb-256gb-ssd/
لپ تاپ لنوو thinkbook 15 | 8gb ram | 256gb ssd | i3 ا laptop lenovo thinkbook 15,https://torob.com/p/ff4dd6fe-ef53-4f7c-9b6f-a459b2673610/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-thinkbook-15-8gb-ram-256gb-ssd-i3/
لپ تاپ 16 اینچی اپل مدل macbook pro (a2141),https://torob.com/p/dbf290b3-c103-4907-a1aa-dbcf9af0ae5e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-macbook-pro-a2141/
لپ تاپ ایسوس rog flow x13 gv301re-ba ا asus r7 6800hs-32gb-1tb ssd-4gb 3050ti-wquxga touch laptop,https://torob.com/p/03c5371e-56ed-4582-ae43-846c262afd40/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-rog-flow-x13-gv301re-ba/
لپ تاپ 15.6 اینچی لنوو مدل ideapad 3-aa-i7(1165g7)-16gb-1tbhdd+256ssd-2g(mx450),https://torob.com/p/d536a6c5-1123-44b6-8ce7-b84b8f610c62/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-aa-i7-1165g7-16gb-1tbhdd%2B256ssd-2g-mx450/
لپ تاپ  لنوو legion 5 | 16gb ram | 512gb ssd | i7 12700h | vga 3070 8gb ا lenovo legion 5,https://torob.com/p/80b3cc5a-5fcb-4a0b-88e4-b5602661168a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-16gb-ram-512gb-ssd-i7-12700h-vga-3070-8gb/
lenovo ideapad 3 celeron n4020 4gb 256gb ssd intel,https://torob.com/p/58bbf1da-aa9b-407c-bdaa-e2166d63215e/lenovo-ideapad-3-celeron-n4020-4gb-256gb-ssd-intel/
مک بوک پرو 16gb ram | 1tb ssd | 4gb vga | i9 | mvvk2 ا macbook pro mvvk2,https://torob.com/p/32652ad1-9d5e-4f27-8da5-6e6b0b79c3e0/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-16gb-ram-1tb-ssd-4gb-vga-i9-mvvk2/
لپ تاپ 15.6 اینچ asus مدل vivobook k6500zh-hn117,https://torob.com/p/145035d6-d3c4-4d9d-a8ce-ed34b3aad566/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-asus-%D9%85%D8%AF%D9%84-vivobook-k6500zh-hn117/
لپ تاپ لنوو 15.6 اینچی مدل lenovo ideapad 1 ryzen 3(7gen)/4/256/amd,https://torob.com/p/973b3e66-e405-40e4-a7ba-5b8419ebde06/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-ideapad-1-ryzen-3-7gen-4-256-amd/
لپ تاپ 14 اینچی ایسوس مدل zenbook duo ux481flc - ap ا zenbook duo ux481flc - ap core i7 16gb 1tb ssd 2gb full hd laptop,https://torob.com/p/f2bd862d-ded3-4dfa-97f1-2f6d93a3af30/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-zenbook-duo-ux481flc-ap/
dell g15 ryzen7 5800h 16 512ssd 6 rtx3060 fhd ا لپ تاپ دل g15,https://torob.com/p/a8d99002-fd9e-4cae-a639-dfe7a139281b/dell-g15-ryzen7-5800h-16-512ssd-6-rtx3060-fhd/
"لپ تاپ کارکرده و استوک دل لتیتود latitude e5420 , هارد ssd 128",https://torob.com/p/bc577a27-17d2-498c-bb9e-b8875777df3e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%D9%87-%D9%88-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%AF%D9%84-%D9%84%D8%AA%DB%8C%D8%AA%D9%88%D8%AF-latitude-e5420--%D9%87%D8%A7%D8%B1%D8%AF-ssd-128/
لپ تاپ ایسوس مدل asus vivobook pro 15 k6500zh-ma138w پردازنده core i7 12650h رم 16gb حافظه 512gb ssd گرافیک 4gb gtx 1650,https://torob.com/p/c2e6fde0-b0f0-4b61-a1cc-07164799e161/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-vivobook-pro-15-k6500zh-ma138w-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-12650h-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4gb-gtx-1650/
لپ تاپ 15.6 اینچی ایسوس مدل rog zephyrus g15 ga503rw - r9 16g 1t ssd ا asus r9 6900hs-16gb-1tb ssd-8gb 3070 ti-wqhd laptop,https://torob.com/p/27959c1a-854f-4bef-b06b-f9f741c4cb48/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-zephyrus-g15-ga503rw-r9-16g-1t-ssd/
لپ تاپ ایسوس g513qm strix | 16gb ram | 1tb ssd | ryzen 9 | 6gb vga ا asus rog g513qm strix,https://torob.com/p/db15500f-e71b-415e-b946-04a9481fc678/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-g513qm-strix-16gb-ram-1tb-ssd-ryzen-9-6gb-vga/
acer nitro 5 an515 58 i5 12500h 8 512ssd 4 3050ti fhd ا لپ تاپ ایسر nitro 5,https://torob.com/p/06dcbc2f-b742-48dc-bb10-53ef2d9a6c49/acer-nitro-5-an515-58-i5-12500h-8-512ssd-4-3050ti-fhd/
لپتاپ lenovo legion y7000 استوک,https://torob.com/p/147903fc-b664-47bf-9031-f3accd380046/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-lenovo-legion-y7000-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
لپ تاپ ایسوس tuf gaming f15 fx506hm | 16gb ram | 512gb ssd | i7 | 4gb vga ا asus tuf gaming f15 fx506he,https://torob.com/p/6f73c7e7-07b6-43f2-b677-f4e1ae083011/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-gaming-f15-fx506hm-16gb-ram-512gb-ssd-i7-4gb-vga/
لپ تاپ ۱۵ اینچ مایکروسافت surface book 2 ا microsoft surface book 2 | 15 inch | core i7 | 16gb | 1tb | 6gb,https://torob.com/p/848e8256-58cc-445b-8442-542c0ea6bce4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-surface-book-2/
"لپ تاپ حد اپن باکس dell precision 5540, i9-9880h, 32g ddr4, 512g ssd m2, 4g nvidia t2000",https://torob.com/p/c23fcbe2-844c-4051-8f20-63bca798f339/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%AD%D8%AF-%D8%A7%D9%BE%D9%86-%D8%A8%D8%A7%DA%A9%D8%B3-dell-precision-5540-i9-9880h-32g-ddr4-512g-ssd-m2-4g-nvidia-t2000/
لپ تاپ ایسوس 15.6 اینچی مدل vivobook 15x oled m1503ia-l1099 ryzen 5 8gb 1tb ssd ا asus vivobook 15x oled m1503ia-l1099 ryzen 5 8gb 1tb ssd laptop,https://torob.com/p/02ac0957-a695-40e0-83d2-a819b951bec4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-vivobook-15x-oled-m1503ia-l1099-ryzen-5-8gb-1tb-ssd/
لپتاپ dell latitude 7480 core i5 نسل هفتم ا dell latitude 7480 i5,https://torob.com/p/6fd2d0db-7296-40d9-aecb-8ea6fdc1eae1/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-dell-latitude-7480-core-i5-%D9%86%D8%B3%D9%84-%D9%87%D9%81%D8%AA%D9%85/
لپ تاپ ایسر nitro 5 an515 i9(12900h) 16 1 6(3060),https://torob.com/p/43c4f5d9-819a-4a3a-93ec-d31ea23a224d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D8%B1-nitro-5-an515-i9-12900h-16-1-6-3060/
لپ تاپ 17 اینچی ایسوس مدل asus rog strix scar 17 g733zm - b ا asus corei9 12900h-16gb-1ssd-6gb geforce rtx 3060-fhd-360hz,https://torob.com/p/30a912c7-58fd-4541-a17b-270e10acc15c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-17-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-rog-strix-scar-17-g733zm-b/
لپ تاپ ایسوس n7400pc | 16gb ram | 1tb ssd | i7 11370h | vga 3050 4gb ا vivobook pro 14x oled n7400pc,https://torob.com/p/f00d6e1d-e622-4d65-b4ef-189b284c7c61/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-n7400pc-16gb-ram-1tb-ssd-i7-11370h-vga-3050-4gb/
لپ تاپ گیمینگ الین ویر مدل alienware m18 2023 i9-13900hx rtx4090 64gb 2tb 2.5k 165hz,https://torob.com/p/cd27794a-17b0-4a4d-8ff8-5143702407c8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%D9%84%DB%8C%D9%86-%D9%88%DB%8C%D8%B1-%D9%85%D8%AF%D9%84-alienware-m18-2023-i9-13900hx-rtx4090-64gb-2tb-25k-165hz/
قیمت لپ تاپ استوک تمیز lenovo مدل t440,https://torob.com/p/35f9e7f6-44ee-4ec8-853a-47d67e2fbc7f/%D9%82%DB%8C%D9%85%D8%AA-%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%AA%D9%85%DB%8C%D8%B2-lenovo-%D9%85%D8%AF%D9%84-t440/
لپتاپ گیمینگ ایسوس g750jha,https://torob.com/p/02b07072-c548-417a-86b1-5da31b8ad749/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-g750jha/
